datetime,open,high,low,close,volume,dollar_volume,spread_avg,n_trades,buy_vol,sell_vol,ofi,ret,amihud,stock
2024-01-15 14:05:00,379.8699,379.9524,379.7653,379.7653,17227,6543971.39,0.0084,60,7922.0,9305.0,-0.08027629440445785,-0.00022298275635113107,3.407453100286029e-05,MSFT
2024-01-15 14:06:00,379.7525,379.9644,379.7125,379.9644,11519,4375539.55,0.0084,60,6430.0,5089.0,0.11640625,0.0005242711748545403,0.00011981863440277989,MSFT
2024-01-15 14:07:00,379.965,380.1172,379.9086,380.045,16222,6164359.399999999,0.00846,60,8443.0,7779.0,0.04092954447389509,0.00021212513593371618,3.44115457625006e-05,MSFT
2024-01-15 14:08:00,380.0193,380.4156,380.0193,380.2466,15856,6029229.05,0.0085,60,8004.0,7852.0,0.009585671942990478,0.0005304634977436606,8.798197787225233e-05,MSFT
2024-01-15 14:09:00,380.2391,380.3722,380.2171,380.3523,18131,6895123.93,0.0085,60,8486.0,9645.0,-0.06392014118685198,0.00027797750196856263,4.0315084164906635e-05,MSFT
2024-01-15 14:10:00,380.3734,380.4321,380.1726,380.1726,13080,4974744.55,0.0085,60,7068.0,6012.0,0.08072777310603164,-0.00047245671973072945,9.497105108261669e-05,MSFT
2024-01-15 14:11:00,380.1951,380.4922,380.1754,380.3414,12629,4803489.43,0.0085,60,5884.0,6745.0,-0.06817102137767221,0.0004440088528212538,9.243464743023435e-05,MSFT
2024-01-15 14:12:00,380.3282,380.3282,379.9994,379.9994,16331,6208785.58,0.0085,60,9841.0,6490.0,0.20518001469507716,-0.0008991921468449737,0.0001448257688739053,MSFT
2024-01-15 14:13:00,380.0048,380.2997,380.0048,380.1388,11902,4524508.8,0.0085,60,7426.0,4476.0,0.24783667982861463,0.00036684268448849977,8.107900766547515e-05,MSFT
2024-01-15 14:14:00,380.1176,380.3883,380.1176,380.2103,18512,7038767.83,0.0085,60,11152.0,7360.0,0.20482903905363797,0.00018808919268442637,2.6721891808329106e-05,MSFT
2024-01-15 14:15:00,380.2343,380.3764,380.204,380.3005,17680,6723961.79,0.008515,60,10833.0,6847.0,0.22543973757140434,0.00023723712903089833,3.528234336948469e-05,MSFT
2024-01-15 14:16:00,380.3109,380.3807,380.1257,380.3032,14172,5389083.47,0.0086,60,8246.0,5926.0,0.16369152614125448,7.099648830388716e-06,1.3174130363237046e-06,MSFT
2024-01-15 14:17:00,380.3079,380.3111,379.9644,379.9833,16238,6172882.15,0.0086,60,10080.0,6158.0,0.24151733481125684,-0.0008411709393978395,0.000136268750576285,MSFT
2024-01-15 14:18:00,379.995,380.2764,379.995,380.1271,15178,5769922.75,0.0086,60,9598.0,5580.0,0.2647078200144937,0.0003784376839719439,6.558799826497918e-05,MSFT
2024-01-15 14:19:00,380.1888,380.2789,380.1199,380.238,16493,6270611.1,0.0086,60,10245.0,6248.0,0.24233054444040258,0.00029174452439728604,4.652569251695885e-05,MSFT
2024-01-15 14:20:00,380.2619,380.37,380.2121,380.3035,21434,8151162.55,0.0086,60,12520.0,8914.0,0.1682295311406578,0.00017226053156171872,2.1133246980872222e-05,MSFT
2024-01-15 14:21:00,380.2916,380.2916,380.086,380.1063,16369,6223470.09,0.0086,60,8885.0,7484.0,0.08558338423946243,-0.0005185332241223195,8.331898696232501e-05,MSFT
2024-01-15 14:22:00,380.1207,380.4503,380.1023,380.4503,17496,6652743.85,0.0086,60,9201.0,8295.0,0.05178030519517632,0.0009050099932572664,0.00013603559858943172,MSFT
2024-01-15 14:23:00,380.4122,380.4122,380.1103,380.2341,18101,6882778.03,0.00865,60,9891.0,8210.0,0.09286266710860679,-0.0005682739637740131,8.256462150478022e-05,MSFT
2024-01-15 14:24:00,380.2438,380.3764,380.056,380.3764,20286,7713406.42,0.008700000000000001,60,12097.0,8189.0,0.19263567802040715,0.00037424313074496673,4.8518528634691264e-05,MSFT
2024-01-15 14:25:00,380.3938,380.4158,380.1931,380.3094,16674,6341123.74,0.008700000000000001,60,6847.0,9827.0,-0.17871064467766118,-0.00017614131686405354,2.7777618574949518e-05,MSFT
2024-01-15 14:26:00,380.3357,380.4435,380.1962,380.23,16875,6417906.0200000005,0.008700000000000001,60,6600.0,10275.0,-0.2177648731926997,-0.00020877737968072463,3.253045131929497e-05,MSFT
2024-01-15 14:27:00,380.2535,380.5749,380.1769,380.3648,16907,6431183.42,0.008700000000000001,60,10824.0,6083.0,0.2803998107404779,0.00035452226284093946,5.51255094337963e-05,MSFT
2024-01-15 14:28:00,380.3675,380.5323,380.1981,380.4852,17569,6682881.109999999,0.008700000000000001,60,8195.0,9374.0,-0.06710301650540694,0.00031653822856370084,4.736553335003823e-05,MSFT
2024-01-15 14:29:00,380.4623,380.6122,380.379,380.455,17135,6519715.34,0.008700000000000001,60,11703.0,5432.0,0.3659547152194211,-7.93723382671585e-05,1.217420301442432e-05,MSFT
2024-01-15 14:30:00,380.4357,380.6697,380.2598,380.6697,17496,6655904.890000001,0.008751666666666666,60,11975.0,5521.0,0.36886323369720525,0.0005643242959088024,8.478551066869996e-05,MSFT
2024-01-15 14:31:00,380.6236,380.8254,380.5373,380.7564,16721,6365343.16,0.0088,60,7363.0,9358.0,-0.11930391101542878,0.00022775650386686053,3.578071091913502e-05,MSFT
2024-01-15 14:32:00,380.7585,380.8995,380.3447,380.39,18135,6903395.31,0.0088,60,8028.0,10107.0,-0.11463387737097486,-0.0009622950526898544,0.00013939445853578244,MSFT
2024-01-15 14:33:00,380.3903,380.5599,380.3273,380.5599,16733,6365204.72,0.0088,60,8222.0,8511.0,-0.017270228277757857,0.0004466468624306774,7.017007015117289e-05,MSFT
2024-01-15 14:34:00,380.5596,380.5596,380.3197,380.4144,19373,7370476.6,0.0088,60,8044.0,11329.0,-0.16955713843295137,-0.0003823314017058488,5.1873362054648567e-05,MSFT
2024-01-15 14:35:00,380.4086,380.4308,380.2821,380.2821,19422,7387893.55,0.0088,60,9125.0,10297.0,-0.06034083303300211,-0.00034777863298551814,4.70741260903491e-05,MSFT
2024-01-15 14:36:00,380.2881,380.5335,380.287,380.3449,18154,6906157.24,0.008805,60,8740.0,9414.0,-0.037124759019553845,0.00016514056275584998,2.3912076829100577e-05,MSFT
2024-01-15 14:37:00,380.3072,380.4615,380.2409,380.3625,18945,7206016.4,0.0089,60,10715.0,8230.0,0.13116225060698827,4.6273789920725505e-05,6.42154933986967e-06,MSFT
2024-01-15 14:38:00,380.3991,380.6979,380.3991,380.6575,18829,7166446.09,0.0089,60,9307.0,9522.0,-0.011417950079660117,0.0007755759308554211,0.00010822322808726924,MSFT
2024-01-15 14:39:00,380.6663,380.8756,380.6646,380.8756,21411,8151983.4399999995,0.0089,60,13728.0,7683.0,0.28231832617223984,0.0005729560037566195,7.028424521109884e-05,MSFT
2024-01-15 14:40:00,380.8292,381.1826,380.8092,381.1334,17477,6659214.96,0.0089,60,11419.0,6058.0,0.30672845863371095,0.000676861421419428,0.00010164282493788123,MSFT
2024-01-15 14:41:00,381.1327,381.2644,380.9778,381.1623,19881,7577721.63,0.0089,60,9819.0,10062.0,-0.012222110451664823,7.582646915760272e-05,1.0006499678919681e-05,MSFT
2024-01-15 14:42:00,381.2208,381.2721,381.1,381.1,17719,6754517.8100000005,0.008903333333333334,60,8179.0,9540.0,-0.0768058690744921,-0.00016344743433438502,2.419823867373926e-05,MSFT
2024-01-15 14:43:00,381.0784,381.4788,381.0784,381.3983,21664,8260705.12,0.009,60,14173.0,7491.0,0.30842372490191555,0.000782734190501122,9.47539196936717e-05,MSFT
2024-01-15 14:44:00,381.409,381.5091,381.3086,381.3943,19734,7526336.01,0.009,60,10383.0,9351.0,0.052292880668862424,-1.0487723726138043e-05,1.3934700361860862e-06,MSFT
2024-01-15 14:45:00,381.4128,381.4408,381.1738,381.1784,18773,7157758.2,0.009,60,8715.0,10058.0,-0.07153510173644402,-0.0005660808250148586,7.908632960303064e-05,MSFT
2024-01-15 14:46:00,381.1753,381.1874,380.9985,381.1,17835,6797176.32,0.009,60,10053.0,7782.0,0.12732675487777528,-0.00020567797125958798,3.0259325530780804e-05,MSFT
2024-01-15 14:47:00,381.1323,381.2692,381.0259,381.269,21966,8372872.88,0.009,60,12098.0,9868.0,0.10151591022897984,0.0004434531618997539,5.296308300934375e-05,MSFT
2024-01-15 14:48:00,381.2686,381.2693,380.6266,380.6266,15854,6041046.95,0.00904,60,7795.0,8059.0,-0.016650898770104068,-0.0016848996377886172,0.00027890854829385684,MSFT
2024-01-15 14:49:00,380.6373,380.743,380.4384,380.6589,20987,7987495.0200000005,0.0091,60,15338.0,5649.0,0.46164474938059846,8.486007021057951e-05,1.0624115557112216e-05,MSFT
2024-01-15 14:50:00,380.6679,380.7498,380.4624,380.56,19312,7350343.32,0.0091,60,7064.0,12248.0,-0.26842023507482005,-0.00025981265642294193,3.534700962369086e-05,MSFT
2024-01-15 14:51:00,380.5325,380.6134,380.2228,380.5946,21697,8254249.26,0.0091,60,12067.0,9630.0,0.11231449903216886,9.091864620569545e-05,1.1014768664200451e-05,MSFT
2024-01-15 14:52:00,380.5734,380.7493,380.5006,380.6873,16915,6438416.9,0.0091,60,10659.0,6256.0,0.26028611965003545,0.00024356625133403753,3.7830145940958884e-05,MSFT
2024-01-15 14:53:00,380.6784,380.6784,380.077,380.077,17021,6474783.79,0.00911,60,7948.0,9073.0,-0.06609094113500176,-0.0016031530339992717,0.00024759946949877643,MSFT
2024-01-15 14:54:00,380.131,380.2743,379.9853,379.9853,15067,5727499.33,0.009200000000000002,60,7488.0,7579.0,-0.006039288558534643,-0.00024126690118053684,4.2124300127904834e-05,MSFT
2024-01-15 14:55:00,380.0466,380.2332,379.8912,380.2332,21581,8202805.3100000005,0.009200000000000002,60,8951.0,12630.0,-0.17046612918172552,0.0006523936583862078,7.95329930353885e-05,MSFT
2024-01-15 14:56:00,380.2203,380.2203,379.8821,380.0017,17669,6714759.26,0.009200000000000002,60,9931.0,7738.0,0.12410865874363328,-0.0006088368927278376,9.067144006904026e-05,MSFT
2024-01-15 14:57:00,379.9867,380.0489,379.6047,379.6515,15901,6039162.32,0.009200000000000002,60,7249.0,8652.0,-0.08822789586215571,-0.0009215748245338107,0.0001525997769518162,MSFT
2024-01-15 14:58:00,379.6185,379.8028,379.5829,379.6745,16947,6434739.85,0.009211666666666667,60,9204.0,7743.0,0.08620486193061128,6.0581875746645864e-05,9.414813506795886e-06,MSFT
2024-01-15 14:59:00,379.6655,379.9668,379.654,379.946,20876,7927895.36,0.0093,60,8923.0,11953.0,-0.14513579537289842,0.0007150862120053336,9.019874489152518e-05,MSFT
2024-01-15 15:00:00,379.9349,380.0249,379.7339,379.7481,18980,7209907.35,0.0093,60,10016.0,8964.0,0.055423844897529106,-0.0005208634911276766,7.224274392447625e-05,MSFT
2024-01-15 15:01:00,379.7563,379.7764,379.2563,379.513,21788,8268318.29,0.0093,60,12963.0,8825.0,0.18991234108954058,-0.0006190946050818047,7.487551671563063e-05,MSFT
2024-01-15 15:02:00,379.5113,379.6387,379.4306,379.4306,17985,6825933.51,0.0093,60,9156.0,8829.0,0.018180807294562437,-0.00021712036214815988,3.180815657111174e-05,MSFT
2024-01-15 15:03:00,379.393,379.5105,379.1896,379.2169,24910,9449368.6,0.009341666666666667,60,13135.0,11775.0,0.054594355907029025,-0.0005632123502954389,5.960317281933601e-05,MSFT
2024-01-15 15:04:00,379.1836,379.3147,379.084,379.1299,19966,7571375.97,0.0094,60,14367.0,5599.0,0.4391245555166024,-0.0002294201550616659,3.0300985668613686e-05,MSFT
2024-01-15 15:05:00,379.1471,379.1471,378.8386,378.9495,16717,6335312.71,0.0094,60,9121.0,7596.0,0.09121904534035172,-0.00047582635925058625,7.510700422860676e-05,MSFT
2024-01-15 15:06:00,378.9414,379.0606,378.8119,378.832,18071,6847801.51,0.0094,60,8446.0,9625.0,-0.06523904382470119,-0.00031006770031360986,4.527989010896593e-05,MSFT
2024-01-15 15:07:00,378.8654,378.9799,378.6769,378.9799,17169,6504224.85,0.0094,60,10947.0,6222.0,0.2751892836342458,0.00039041052498212103,6.0024143289246774e-05,MSFT
2024-01-15 15:08:00,378.9799,378.9817,378.3819,378.4126,17042,6453257.68,0.009496666666666665,60,9025.0,8017.0,0.059144516810420704,-0.0014969131608298936,0.00023196240298129075,MSFT
2024-01-15 15:09:00,378.4192,378.6731,378.3873,378.6175,20511,7764327.66,0.0095,60,10448.0,10063.0,0.0187695007800312,0.0005414724562553541,6.973848596672558e-05,MSFT
2024-01-15 15:10:00,378.6026,379.0316,378.5958,379.0316,23343,8841848.86,0.0095,60,8006.0,15337.0,-0.31404215215901304,0.001093715953435881,0.00012369765300409178,MSFT
2024-01-15 15:11:00,379.013,379.0616,378.5895,378.5895,20057,7597882.64,0.0095,60,9490.0,10567.0,-0.05369428656895005,-0.0011663935144194948,0.0001535156000888609,MSFT
2024-01-15 15:12:00,378.6153,378.7256,378.3607,378.3607,20947,7930290.02,0.009575,60,7934.0,13013.0,-0.2424575138438037,-0.0006043485094012757,7.620761751651544e-05,MSFT
2024-01-15 15:13:00,378.3221,378.7037,378.2852,378.6767,18517,7008095.95,0.0096,60,9795.0,8722.0,0.0579436224214278,0.0008351818780332199,0.00011917386445621954,MSFT
2024-01-15 15:14:00,378.667,378.995,378.5719,378.995,23634,8951908.02,0.0096,60,8499.0,15135.0,-0.28077004442563996,0.000840558714069406,9.389715703652129e-05,MSFT
2024-01-15 15:15:00,379.0464,379.3172,378.9051,379.181,17411,6600847.12,0.0096,60,10374.0,7037.0,0.19164943716976798,0.0004907716460638145,7.434979729091446e-05,MSFT
2024-01-15 15:16:00,379.2088,379.3253,379.0586,379.2827,20257,7681357.51,0.009675,60,8985.0,11272.0,-0.11289367163589693,0.0002682096413058055,3.491695844223711e-05,MSFT
2024-01-15 15:17:00,379.3057,379.3057,378.844,378.9183,23995,9097268.18,0.009700000000000002,60,13136.0,10859.0,0.09489081513585598,-0.0009607609310944287,0.0001056098282504771,MSFT
2024-01-15 15:18:00,378.9346,379.1028,378.688,378.8109,19601,7426455.04,0.009700000000000002,60,9903.0,9698.0,0.010458116518722579,-0.00028343840875455495,3.816604380505271e-05,MSFT
2024-01-15 15:19:00,378.7843,378.8853,378.3723,378.3723,21731,8230077.59,0.009700000000000002,60,9980.0,11751.0,-0.08149272961531383,-0.0011578336315032356,0.0001406831973860411,MSFT
2024-01-15 15:20:00,378.3568,378.4314,378.1196,378.1196,25214,9538106.08,0.009796666666666667,60,18196.0,7018.0,0.4433075550267698,-0.000667860728705616,7.00202663300022e-05,MSFT
2024-01-15 15:21:00,378.0662,378.1014,377.7323,377.9106,19971,7548100.34,0.0098,60,8007.0,11964.0,-0.1981273783296615,-0.0005527351663335844,7.322838074530693e-05,MSFT
2024-01-15 15:22:00,377.9122,377.9122,377.6041,377.8086,17767,6711852.55,0.0098,60,8647.0,9120.0,-0.026620891490319674,-0.0002699051045405021,4.021320524068576e-05,MSFT
2024-01-15 15:23:00,377.7903,378.1684,377.7903,378.1684,20489,7745889.27,0.009838333333333334,60,10556.0,9933.0,0.030405075646656905,0.0009523340654500334,0.00012294702790407476,MSFT
2024-01-15 15:24:00,378.1382,378.225,377.8187,377.9396,20633,7799816.05,0.0099,60,5589.0,15044.0,-0.45822429000678494,-0.0006050214666271092,7.756868392446543e-05,MSFT
2024-01-15 15:25:00,377.979,378.267,377.8624,378.267,17523,6624774.83,0.0099,60,8152.0,9371.0,-0.0695617438940881,0.000866275986956655,0.00013076308370906913,MSFT
2024-01-15 15:26:00,378.2583,378.5686,378.1828,378.231,18093,6845026.33,0.0099,60,8312.0,9781.0,-0.08118713385652702,-9.517087136867719e-05,1.3903653052805811e-05,MSFT
2024-01-15 15:27:00,378.201,378.5626,378.1355,378.54,19883,7523805.55,0.01,60,10416.0,9467.0,0.047726815530074435,0.0008169610634771729,0.00010858348969310325,MSFT
2024-01-15 15:28:00,378.5602,378.6752,378.3494,378.4967,22176,8393252.75,0.01,60,11377.0,10799.0,0.026063038282905713,-0.00011438685475784194,1.3628429648035754e-05,MSFT
2024-01-15 15:29:00,378.5025,378.7649,378.3763,378.4563,19220,7276631.16,0.01,60,10848.0,8372.0,0.12881743925914366,-0.00010673805082050958,1.4668608086193487e-05,MSFT
2024-01-15 15:30:00,378.4594,378.8026,378.201,378.8026,19230,7276566.42,0.01008,60,7686.0,11544.0,-0.20061359263688835,0.0009150329905989185,0.00012575065443316767,MSFT
2024-01-15 15:31:00,378.8048,378.9164,378.6568,378.7586,25739,9750023.83,0.0101,60,6890.0,18849.0,-0.4646076146076146,-0.00011615548573318257,1.191335402244335e-05,MSFT
2024-01-15 15:32:00,378.7454,379.056,378.6623,378.9154,20639,7818932.31,0.0101,60,11463.0,9176.0,0.11080426356589147,0.0004139839993071437,5.294635921687371e-05,MSFT
2024-01-15 15:33:00,378.9267,379.0619,378.6899,378.8729,23934,9068526.59,0.010176666666666667,60,9439.0,14495.0,-0.2112387716732818,-0.00011216223990884178,1.2368298055038156e-05,MSFT
2024-01-15 15:34:00,378.9148,379.189,378.8227,379.1618,21528,8160076.48,0.010200000000000002,60,12033.0,9495.0,0.1178875005806122,0.0007625248467231227,9.344579645271469e-05,MSFT
2024-01-15 15:35:00,379.1015,379.6952,379.0922,379.4785,22733,8624224.37,0.010200000000000002,60,12720.0,10013.0,0.11907275446467845,0.000835263467996894,9.685085071927292e-05,MSFT
2024-01-15 15:36:00,379.3931,379.5517,379.2735,379.486,19207,7287525.59,0.010291666666666668,60,11256.0,7951.0,0.1720637234485631,1.9763965547481277e-05,2.7120269117793943e-06,MSFT
2024-01-15 15:37:00,379.5155,379.5169,378.6144,378.616,24293,9207583.69,0.0103,60,12221.0,12072.0,0.006133201613567136,-0.0022925746931375945,0.0002489876571132983,MSFT
2024-01-15 15:38:00,378.623,379.0277,378.623,379.0277,23182,8781892.040000001,0.010323333333333332,60,9370.0,13812.0,-0.191605918129664,0.0010873814101886037,0.0001238208581929225,MSFT
2024-01-15 15:39:00,379.0508,379.4444,378.9925,379.3423,20536,7788008.74,0.0104,60,13029.0,7507.0,0.2688805570433851,0.0008300184920522202,0.0001065764714314452,MSFT
2024-01-15 15:40:00,379.3701,379.5729,379.271,379.5065,21343,8097876.76,0.0104,60,12295.0,9048.0,0.15212706146926536,0.00043285444307161747,5.345283157125858e-05,MSFT
2024-01-15 15:41:00,379.4916,379.7554,379.3621,379.402,20750,7874829.58,0.010471666666666666,60,11377.0,9373.0,0.09657365910076623,-0.00027535760257080266,3.4966801430277384e-05,MSFT
2024-01-15 15:42:00,379.4323,379.5937,379.1935,379.1935,20966,7955333.43,0.0105,60,11304.0,9662.0,0.07831354032527305,-0.0005495490271533177,6.907932034503355e-05,MSFT
2024-01-15 15:43:00,379.261,379.5134,379.2019,379.475,26508,10056374.96,0.010536666666666666,60,19121.0,7387.0,0.4426421215436267,0.0007423650458144859,7.382034262138156e-05,MSFT
2024-01-15 15:44:00,379.4544,379.6917,379.2992,379.599,20265,7690925.38,0.0106,60,8054.0,12211.0,-0.20512187900917794,0.00032676724421887293,4.2487376700305364e-05,MSFT
2024-01-15 15:45:00,379.6227,379.9574,379.5712,379.8022,19692,7477783.91,0.010618333333333334,60,13172.0,6520.0,0.33778499974610265,0.0005353017262954562,7.158561039237092e-05,MSFT
2024-01-15 15:46:00,379.7165,380.045,379.6253,380.045,20551,7804351.61,0.0107,60,12767.0,7784.0,0.24245815492409498,0.0006392801305521445,8.191329167100553e-05,MSFT
2024-01-15 15:47:00,380.1003,380.3793,380.0439,380.3393,22368,8504418.35,0.010715,60,12812.0,9556.0,0.14555858554249185,0.0007743819810810404,9.105643070469082e-05,MSFT
2024-01-15 15:48:00,380.3128,380.3395,380.0671,380.3381,25326,9629597.71,0.0108,60,9310.0,16016.0,-0.26477672049591344,-3.1550775846378443e-06,3.2764375796145345e-07,MSFT
2024-01-15 15:49:00,380.2699,380.393,380.0053,380.0773,23671,8999032.7,0.010828333333333334,60,10817.0,12854.0,-0.08605103075363299,-0.000685705691856886,7.619771079339549e-05,MSFT
2024-01-15 15:50:00,380.1027,380.1126,379.2974,379.473,19273,7319008.04,0.0109,60,7880.0,11393.0,-0.18226626543530144,-0.0015899397306810004,0.000217234319161734,MSFT
2024-01-15 15:51:00,379.4071,379.7871,379.4063,379.4832,24512,9303227.92,0.010956666666666667,60,19172.0,5340.0,0.5642720189287317,2.68793827229441e-05,2.889253377987924e-06,MSFT
2024-01-15 15:52:00,379.4365,379.4925,378.8357,379.2522,22966,8707169.59,0.011001666666666665,60,10012.0,12954.0,-0.12809683458875779,-0.0006087225995775603,6.991050221159815e-05,MSFT
2024-01-15 15:53:00,379.1757,379.6394,379.0571,379.3553,21070,7992965.31,0.0111,60,9173.0,11897.0,-0.12927720563808076,0.000271850763159609,3.401125267982634e-05,MSFT
2024-01-15 15:54:00,379.3667,379.9276,379.366,379.9038,23889,9071619.67,0.011161666666666665,60,11682.0,12207.0,-0.021975722059439096,0.0014458740921767799,0.00015938433743694817,MSFT
2024-01-15 15:55:00,379.8791,379.8791,379.4133,379.4133,24268,9212275.76,0.011236666666666667,60,12944.0,11324.0,0.06675182331369237,-0.0012911163299761386,0.00014015172387486384,MSFT
2024-01-15 15:56:00,379.4224,379.6817,379.3072,379.5851,22116,8392102.4,0.011328333333333333,60,10655.0,11461.0,-0.03644255550029389,0.00045280436927219725,5.395601091958042e-05,MSFT
2024-01-15 15:57:00,379.5669,379.5854,379.2565,379.4062,25466,9662357.21,0.011435,60,17329.0,8137.0,0.36093768406172694,-0.00047130406330486707,4.8777337928401174e-05,MSFT
2024-01-15 15:58:00,379.4252,379.4664,378.9954,379.1013,18955,7188185.47,0.011558333333333334,60,9125.0,9830.0,-0.0371913905887318,-0.0008036241895890139,0.00011179792060527269,MSFT
2024-01-15 15:59:00,379.0256,379.636,379.0256,379.3062,23512,8918777.07,0.011764406779661018,59,7724.0,15788.0,-0.34295921405180113,0.0005404887822859639,6.060122115822226e-05,MSFT
2024-01-15 16:00:00,379.2824,379.2824,379.2824,379.2824,441,167260.91,0.012,1,0.0,441.0,-0.997737556561086,-6.274614018964009e-05,0.00037513927455164116,MSFT
2024-01-16 09:31:00,374.7504,374.8517,374.5727,374.6682,21643,8110745.71,0.011558333333333334,60,11647.0,9996.0,0.0762798004065792,-6.27182294137274e-05,7.732732794109516e-06,MSFT
2024-01-16 09:32:00,374.6156,374.8084,374.344,374.3534,21619,8097707.97,0.011435,60,14689.0,6930.0,0.3588806660499537,-0.0008402100845494864,0.00010375900027818567,MSFT
2024-01-16 09:33:00,374.3439,374.7867,374.0972,374.6414,23554,8818264.37,0.011328333333333333,60,10593.0,12961.0,-0.10053067289322862,0.0007693265240811265,8.724239724837173e-05,MSFT
2024-01-16 09:34:00,374.6344,374.9647,374.5718,374.8708,26181,9811307.47,0.011236666666666667,60,13262.0,12919.0,0.013100603468031472,0.0006123188734614704,6.240950808132967e-05,MSFT
2024-01-16 09:35:00,374.8168,375.1902,374.6649,375.0364,23320,8743966.13,0.011161666666666665,60,10127.0,13193.0,-0.13146949101668023,0.00044175219835751456,5.052080386458524e-05,MSFT
2024-01-16 09:36:00,374.9222,374.9222,374.5253,374.5454,22685,8499409.98,0.0111,60,12586.0,10099.0,0.10962708278233271,-0.0013092062530465354,0.0001540349570837134,MSFT
2024-01-16 09:37:00,374.5235,374.6515,374.3798,374.5515,16942,6344836.81,0.011001666666666665,60,8489.0,8453.0,0.0021247712919789884,1.6286410138732776e-05,2.56687612318023e-06,MSFT
2024-01-16 09:38:00,374.6086,375.004,374.4893,375.004,19762,7405993.32,0.010956666666666667,60,9829.0,9933.0,-0.005262358953600162,0.0012081115681021881,0.00016312620255927074,MSFT
2024-01-16 09:39:00,374.9441,374.9441,374.5041,374.5625,23769,8905858.89,0.0109,60,7672.0,16097.0,-0.354438367690366,-0.0011773207752451276,0.0001321962079643017,MSFT
2024-01-16 09:40:00,374.5466,374.7189,374.2671,374.3263,20999,7864082.38,0.010828333333333334,60,8163.0,12836.0,-0.2225238095238095,-0.0006306023694310214,8.018766057600032e-05,MSFT
2024-01-16 09:41:00,374.3377,374.3964,374.0081,374.0928,24861,9304058.54,0.0108,60,11271.0,13590.0,-0.09327487732282198,-0.000623787321382463,6.704464702476136e-05,MSFT
2024-01-16 09:42:00,374.127,374.5846,374.1162,374.3411,22021,8243244.89,0.010715,60,13132.0,8889.0,0.19267096539823814,0.0006637390508450469,8.05191473621082e-05,MSFT
2024-01-16 09:43:00,374.3327,374.4299,374.0516,374.2882,25739,9632450.71,0.0107,60,12516.0,13223.0,-0.027466977466977467,-0.00014131496648372988,1.4670717825767382e-05,MSFT
2024-01-16 09:44:00,374.282,374.4571,374.2293,374.243,24690,9242270.14,0.010618333333333334,60,11176.0,13514.0,-0.09469037301040865,-0.00012076255676785053,1.3066330545190838e-05,MSFT
2024-01-16 09:45:00,374.2293,374.3026,374.0004,374.2785,21723,8127454.76,0.0106,60,11138.0,10585.0,0.025455717179156692,9.4858153659505e-05,1.1671323476280017e-05,MSFT
2024-01-16 09:46:00,374.3396,374.4934,373.9787,374.4478,20829,7795802.73,0.010536666666666666,60,11287.0,9542.0,0.08377340374459914,0.00045233696298341286,5.802314117858411e-05,MSFT
2024-01-16 09:47:00,374.4977,374.6108,374.0693,374.2091,22323,8356069.45,0.0105,60,10355.0,11968.0,-0.07225407633040674,-0.0006374720321496996,7.628850324919386e-05,MSFT
2024-01-16 09:48:00,374.196,374.6829,374.196,374.6352,25281,9466827.99,0.010471666666666666,60,14885.0,10396.0,0.17755715528834745,0.0011386681937985976,0.00012027980161872567,MSFT
2024-01-16 09:49:00,374.6387,374.7963,374.5893,374.7554,27348,10246817.76,0.0104,60,14050.0,13298.0,0.027496434970200007,0.0003208454517888981,3.1311716377766534e-05,MSFT
2024-01-16 09:50:00,374.7778,374.9263,374.5727,374.7101,18614,6975503.33,0.0104,60,11197.0,7417.0,0.20306204673650283,-0.00012087884524147885,1.7329049869178163e-05,MSFT
2024-01-16 09:51:00,374.7165,374.994,374.6514,374.9152,23050,8639532.58,0.010323333333333332,60,12270.0,10780.0,0.06463927812242419,0.0005473564763800454,6.335487142135374e-05,MSFT
2024-01-16 09:52:00,374.852,375.0073,374.6472,374.7501,26208,9823196.75,0.0103,60,14179.0,12029.0,0.0820328894654508,-0.00044036624815435577,4.482921994879758e-05,MSFT
2024-01-16 09:53:00,374.7649,374.8233,374.3254,374.3254,22027,8249736.65,0.010291666666666668,60,9202.0,12825.0,-0.1644724895587434,-0.001133288556827483,0.00013737269485490254,MSFT
2024-01-16 09:54:00,374.4077,374.5129,374.1488,374.5129,18526,6934723.06,0.010200000000000002,60,10114.0,8412.0,0.09186592540616398,0.0005009010876633191,7.223087102500823e-05,MSFT
2024-01-16 09:55:00,374.5051,374.681,374.4425,374.5216,17486,6549737.66,0.010200000000000002,60,7523.0,9963.0,-0.13953222393778236,2.3230174447830265e-05,3.546733566785777e-06,MSFT
2024-01-16 09:56:00,374.4969,374.4969,373.9963,374.254,16881,6317499.32,0.010176666666666667,60,7000.0,9881.0,-0.17065513564743515,-0.0007145115261708579,0.00011310037229095486,MSFT
2024-01-16 09:57:00,374.246,374.5206,374.1184,374.1691,24378,9124080.17,0.0101,60,15768.0,8610.0,0.293613355757004,-0.00022685128281862976,2.486292079237622e-05,MSFT
2024-01-16 09:58:00,374.121,374.1439,373.5466,373.6532,22029,8235320.16,0.0101,60,9443.0,12586.0,-0.14266908760780753,-0.0013787883606636298,0.00016742377129262594,MSFT
2024-01-16 09:59:00,373.6519,373.7504,373.2889,373.3896,19355,7229262.46,0.01008,60,9520.0,9835.0,-0.016274023558586485,-0.0007054669945287806,9.758491927168618e-05,MSFT
